id,name,pagerank,repo_url,computed
11615,requests,664.8998056309119,https://github.com/kennethreitz/requests,False
16704,six,582.9226495384368,https://github.com/benjaminp/six,False
141233,numpy,288.0084032690924,https://github.com/numpy/numpy,False
15261,setuptools,237.71861571494665,https://github.com/pypa/setuptools,False
23927,certifi,226.6195047918928,https://github.com/certifi/python-certifi,False
17819,beautifulsoup4,205.86618602732997,https://git.launchpad.net/beautifulsoup,False
1910748,soupsieve,174.71903776612885,https://github.com/facelessuser/soupsieve,False
26522,click,169.79750970163164,https://github.com/mitsuhiko/click,False
9172,PyYAML,151.91716930830682,https://github.com/yaml/pyyaml,False
5934,pytz,151.1533906363527,https://github.com/stub42/pytz,False
34769,urllib3,140.47911885742633,https://github.com/urllib3/urllib3,False
39463,Django,131.68294958808409,https://github.com/django/django,False
24002,chardet,129.14162228001854,https://github.com/chardet/chardet,False
103755,idna,109.91215049729026,https://github.com/kjd/idna,False
441895,python-dateutil,101.46642682011174,https://github.com/dateutil/dateutil,False
15291,appdirs,82.15330570688502,https://github.com/ActiveState/appdirs,False
145356,packaging,78.35144125541439,https://github.com/pypa/packaging,False
106885,Jinja2,73.74409348568373,https://github.com/pallets/jinja,False
84780,Flask,70.68729842623618,https://github.com/pallets/flask,False
130369,MarkupSafe,69.05499097251759,https://github.com/pallets/markupsafe,False
24004,chardet2,63.48744590112944,https://github.com/byroot/chardet,False
129155,lxml,59.747031040694246,https://github.com/lxml/lxml,False
33595,typing,57.71615274068358,https://github.com/python/typing,False
86248,future,56.784626648772985,https://github.com/PythonCharmers/python-future,False
22697,boto3,51.78322805060701,https://github.com/boto/boto3,False
147503,Pillow,51.56812746750748,https://github.com/python-pillow/Pillow,False
5569,pytest,50.69898255224763,https://github.com/pytest-dev/pytest,False
620,pyparsing,48.90573656397631,https://github.com/pyparsing/pyparsing,False
141698,olefile,45.16529790673143,,False
145503,pandas,42.24720249845504,https://github.com/pandas-dev/pandas,False
80061,attrs,38.69121681843016,https://github.com/python-attrs/attrs,False
35144,cryptography,38.6056715560278,https://github.com/pyca/cryptography,False
31245,colorama,38.20664999733053,https://github.com/tartley/colorama,False
149222,ply,35.8436208109879,,False
19148,SQLAlchemy,35.20290615593498,https://github.com/sqlalchemy/sqlalchemy,False
12716,aiohttp,34.18834418064353,https://github.com/aio-libs/aiohttp,False
73151,enum34,34.086177770542506,https://bitbucket.org/stoneleaf/enum34,False
22699,botocore,31.985254804274096,https://github.com/boto/botocore,False
1320918,typing-extensions,31.14443258953151,https://github.com/python/typing,False
106972,jmespath,30.15965196335438,https://github.com/jmespath/jmespath.py,False
3896,pyserial,29.91726057253654,https://github.com/pyserial/pyserial,False
39716,docopt,29.6751226331521,,False
150172,protobuf,29.652476680214797,,False
37935,decorator,29.58708114308859,https://github.com/micheles/decorator,False
46530,Werkzeug,28.193438883543088,https://github.com/pallets/werkzeug,False
28906,tqdm,26.96907203681532,https://github.com/tqdm/tqdm,False
39426,distribute,26.36947672698824,,False
131620,matplotlib,25.94582077417429,https://github.com/matplotlib/matplotlib,False
10676,redis,25.517458182888056,https://github.com/andymccurdy/redis-py,False
14441,scipy,25.121932344524065,https://github.com/scipy/scipy,False
86253,futures,24.98752994818412,https://github.com/agronholm/pythonfutures,False
16417,simplejson,23.88189078823591,https://github.com/simplejson/simplejson,False
159041,Pygments,23.85361472870024,https://bitbucket.org/birkenfeld/pygments-main,False
15423,argparse,23.80059425211476,https://github.com/ThomasWaldmann/argparse,False
18825,Sphinx,23.756231555314727,https://github.com/sphinx-doc/sphinx,False
146023,pbr,23.30072719010541,https://git.openstack.org/cgit/openstack-dev/pbr/,False
23937,cffi,23.0279792749958,,False
150359,psutil,22.578403910092664,https://github.com/giampaolo/psutil,False
19270,sqlparse,22.350785688722212,https://github.com/andialbrecht/sqlparse,False
155725,pycrypto,22.280167298043217,,False
28752,tornado,21.208350150433493,https://github.com/tornadoweb/tornado,False
108421,jsonschema,21.094013851161872,https://github.com/Julian/jsonschema,False
39736,docutils,20.84401513546618,,False
155687,pycparser,20.600174496021832,https://github.com/eliben/pycparser,False
15616,asyncio,19.91448931192265,,False
130316,Markdown,19.840634785398244,,False
161391,pymongo,19.25779650060553,https://github.com/mongodb/mongo-python-driver,False
689534,bs4,18.902079675749462,,False
14909,selenium,18.7584981873574,https://github.com/SeleniumHQ/selenium,False
565161,aliyun-python-sdk-core,18.67031305485288,https://github.com/aliyun/aliyun-openapi-python-sdk,False
147610,pip,18.56621326719738,,False
155729,pycryptodome,17.937682128584218,,False
693043,s3transfer,17.543089167137982,https://github.com/boto/s3transfer,False
1639922,Adafruit-Blinka,17.346461259340867,https://github.com/adafruit/Adafruit_Blinka,False
140459,networkx,16.143134373727943,https://github.com/networkx/networkx,False
151595,pyasn1,15.949683115516288,https://github.com/etingof/pyasn1,False
160765,PyJWT,15.319555575380232,https://github.com/jpadilla/pyjwt,False
31446,configparser,14.9523149440608,https://github.com/jaraco/configparser,False
39505,djangorestframework,14.577895801899762,https://github.com/encode/django-rest-framework,False
1301564,dataclasses,14.473682265712016,https://github.com/ericvsmith/dataclasses,False
24245,termcolor,14.370199006769884,,False
95176,GitPython,14.142825126870848,https://github.com/gitpython-developers/GitPython,False
614566,zope.interface,13.79900994839881,https://github.com/zopefoundation/zope.interface,False
1596527,importlib-metadata,13.68769712208649,,False
151269,py,12.879101034609963,,False
429429,websocket-client,12.785982417216667,https://github.com/websocket-client/websocket-client,False
21966,tabulate,12.761652664995,https://github.com/astanin/python-tabulate,False
10509,rdflib,12.539480620870131,https://github.com/RDFLib/rdflib,False
487701,grpcio,12.519001601182977,,False
140921,nose,12.377901845855153,https://github.com/nose-devs/nose,False
144424,ordereddict,12.207023230451268,,False
105902,itsdangerous,12.058613245812762,https://github.com/mitsuhiko/itsdangerous,False
161504,PyMySQL,11.900344479833802,https://github.com/PyMySQL/PyMySQL,False
105690,ipython,11.667915190040972,https://github.com/ipython/ipython,False
130398,marshmallow,11.531581115835587,https://github.com/marshmallow-code/marshmallow,False
28652,toml,11.480328737710696,https://github.com/uiri/toml,False
162965,pyOpenSSL,10.97104405782964,https://github.com/pyca/pyopenssl,False
29716,traitlets,10.817057899994852,,False
46602,wheel,10.610334652400262,https://github.com/pypa/wheel,False
134413,mock,10.353718674302032,https://github.com/testing-cabal/mock,False
34523,unittest2,10.096399545338926,,False
472958,public,10.051554275835445,https://github.com/looking-for-a-job/public.py,False
449754,ruamel.yaml,9.911743526742727,https://bitbucket.org/ruamel/yaml,False
34790,URLObject,9.861905398924318,https://github.com/zacharyvoase/urlobject,False
22708,boto,9.7010797703153,https://github.com/boto/boto,False
977882,more-itertools,9.439420324305846,https://github.com/erikrose/more-itertools,False
145631,paramiko,9.427234437019685,https://github.com/paramiko/paramiko,False
32107,Twisted,9.300817548563009,https://github.com/twisted/twisted,False
49830,wrapt,9.254919775224511,https://github.com/GrahamDumpleton/wrapt,False
144234,openpyxl,9.24807924338504,https://bitbucket.org/openpyxl/openpyxl,False
689537,docker,9.228308375972272,https://github.com/docker/docker-py,False
35399,Cython,9.19730104410836,https://github.com/cython/cython,False
147462,pika,9.106749057785423,,False
1699949,publication,9.062873438276128,https://github.com/glyph/publication,False
2078172,jsii,9.000735060399423,,False
1432196,msgpack,8.95891019569962,https://github.com/msgpack/msgpack-python,False
84746,flake8,8.838245941640611,https://gitlab.com/pycqa/flake8,False
97169,greenlet,8.799083888437453,https://github.com/python-greenlet/greenlet,False
15479,arrow,8.795486954584039,https://github.com/crsmithdev/arrow,False
9224,pyzmq,8.680736406343943,,False
739657,multidict,8.636663273544814,https://github.com/aio-libs/multidict,False
10787,regex,8.62818395557297,https://bitbucket.org/mrabarnett/mrab-regex,False
22387,biopython,8.604873520228649,,False
102804,httplib2,8.604692347429625,https://github.com/httplib2/httplib2,False
34468,Unidecode,8.528598690006586,,False
51968,xmltodict,8.42277727301765,https://github.com/martinblech/xmltodict,False
17553,Babel,8.332786406930728,,False
105585,ipaddress,8.324016988399414,https://github.com/phihag/ipaddress,False
31702,trytond,8.310274967665757,https://hg.tryton.org/trytond,False
45834,websockets,8.284643707078743,https://github.com/aaugustin/websockets,False
800546,paho-mqtt,8.271628992963816,,False
624671,pybind11,8.24170804334699,https://github.com/pybind/pybind11,False
478285,requests-oauthlib,8.205879906090045,https://github.com/requests/requests-oauthlib,False
145885,pathlib2,8.197865734182024,https://github.com/mcmtroffaes/pathlib2,False
93156,gevent,8.17895757981707,https://github.com/gevent/gevent,False
140755,nltk,8.021507584440405,,False
436763,google-api-python-client,7.742982419789042,https://github.com/google/google-api-python-client,False
529479,notebook,7.719214314235911,,False
23889,celery,7.703339329189656,https://github.com/celery/celery,False
472412,ipywidgets,7.610545928154893,,False
1771,pyramid,7.461849018041506,,False
86169,funcsigs,7.084361055523478,,False
149853,PrettyTable,7.030381547118124,,False
694713,asgiref,7.017769410705531,https://github.com/django/asgiref,False
490477,python-dotenv,6.986646869324905,https://github.com/theskumar/python-dotenv,False
39318,dill,6.922132150515244,,False
12472,rsa,6.886120827292732,,False
102093,html5lib,6.843239100319259,https://github.com/html5lib/html5lib-python,False
147091,pexpect,6.810383572659805,,False
150446,ptyprocess,6.778113570195681,https://github.com/pexpect/ptyprocess,False
16621,singledispatch,6.720705372500484,,False
1641381,adafruit-circuitpython-busdevice,6.719330702582374,https://github.com/adafruit/Adafruit_CircuitPython_BusDevice,False
487083,pluggy,6.678013610964551,https://github.com/pytest-dev/pluggy,False
108351,jsonpickle,6.674035480380255,,False
130121,Mako,6.67295462796851,https://github.com/sqlalchemy/mako,False
2423101,mypy-boto3,6.654136205240482,https://github.com/vemel/mypy_boto3,False
1089644,torch,6.566323610872495,,False
95047,gitdb,6.560317869706791,https://github.com/gitpython-developers/gitdb,False
12164,robotframework,6.551870367495576,,False
102882,humanfriendly,6.4206698589482745,,False
446504,scikit-learn,6.41335894270178,https://github.com/scikit-learn/scikit-learn,False
550581,backports_abc,6.211544603971339,https://github.com/cython/backports_abc,False
141356,oauth2client,6.200445593461788,https://github.com/google/oauth2client,False
39664,dnspython,6.188747281488013,,False
1346652,google-api-core,6.071045736340306,https://github.com/GoogleCloudPlatform/google-cloud-python,False
141371,oauthlib,5.969008304288523,https://github.com/oauthlib/oauthlib,False
45458,watchdog,5.962923254738357,https://github.com/gorakhargosh/watchdog,False
568472,azure-nspkg,5.953320856470419,https://github.com/Azure/azure-sdk-for-python,False
72712,ecdsa,5.945352208679195,https://github.com/warner/python-ecdsa,False
28691,toolz,5.943601613509832,https://github.com/pytoolz/toolz,False
34969,coverage,5.936353578770561,https://github.com/nedbat/coveragepy,False
146914,peppercorn,5.931083868995484,,False
45537,wcwidth,5.891655943116709,https://github.com/jquast/wcwidth,False
699361,msrest,5.883871546178699,https://github.com/Azure/msrest-for-python,False
33784,ujson,5.824702904559524,,False
33615,tzlocal,5.773283490946654,https://github.com/regebro/tzlocal,False
72887,elasticsearch,5.77257373569771,https://github.com/elastic/elasticsearch-py,False
145881,pathlib,5.670023514030635,,False
82664,feedparser,5.612529671590721,https://github.com/kurtmckee/feedparser,False
500735,requests-toolbelt,5.5355418574536825,,False
50230,xlrd,5.515315986737226,,False
105824,iso8601,5.505841944445251,https://bitbucket.org/micktwomey/pyiso8601,False
726,pyperclip,5.492804409999331,https://github.com/asweigart/pyperclip,False
632736,asn1crypto,5.301386762999356,https://github.com/wbond/asn1crypto,False
136960,mpmath,5.296700190356932,,False
506136,ipython_genutils,5.279587512172167,,False
15915,sh,5.254541473227742,https://github.com/amoffat/sh,False
14526,Scrapy,5.237482068873942,,False
942867,google-auth,5.205808600045527,https://github.com/googleapis/google-auth-library-python,False
109952,keyring,5.1812770149893295,https://github.com/jaraco/keyring,False
937408,gitdb2,5.152421296771315,https://github.com/gitpython-developers/gitdb,False
41594,virtualenv,5.1076006307320565,https://github.com/pypa/virtualenv,False
15898,sgmllib3k,5.088221674460532,,False
539002,azure-common,5.0695479370601335,https://github.com/Azure/azure-sdk-for-python,False
106728,jdcal,5.069448267521371,https://github.com/phn/jdcal,False
2232613,aws-cdk.core,5.011844603240466,https://github.com/aws/aws-cdk,False
36737,validators,4.98297833440156,https://github.com/kvesteri/validators,False
1042689,singer-python,4.974160869419575,,False
31543,contextlib2,4.925318574161021,,False
42023,wagtail,4.921364657118102,,False
21832,sympy,4.914987812875188,,False
31253,coloredlogs,4.889649117282999,,False
2016,pyrsistent,4.875679611317798,https://github.com/tobgu/pyrsistent,False
22704,bottle,4.844588291516578,,False
97090,graphviz,4.785531163433057,https://github.com/xflr6/graphviz,False
244090,atomicwrites,4.767231281168296,https://github.com/untitaker/python-atomicwrites,False
86186,functools32,4.707767962377341,https://github.com/MiCHiLU/python-functools32,False
531863,prompt_toolkit,4.695642681559552,https://github.com/jonathanslenders/python-prompt-toolkit,False
158987,PyGithub,4.675869538844563,https://github.com/pygithub/PyGithub,False
716652,zeep,4.668625083297957,https://github.com/mvantellingen/zeep,False
1875205,zipp,4.627272372006039,https://github.com/jaraco/zipp,False
937395,smmap2,4.624031175769449,https://github.com/gitpython-developers/smmap,False
133693,mkdocs,4.576162054828456,,False
1183926,pydantic,4.564085349359084,https://github.com/samuelcolvin/pydantic,False
15408,argcomplete,4.558944663641933,https://github.com/kislyuk/argcomplete,False
104134,inflection,4.541549009843675,https://github.com/jpvanhal/inflection,False
82988,fire,4.527375331477197,https://github.com/google/python-fire,False
98688,h5py,4.526656144269508,,False
140403,netifaces,4.52410463572779,https://github.com/al45tair/netifaces,False
386910,cached-property,4.505114598708283,https://github.com/pydanny/cached-property,False
452832,msgpack-python,4.45406606167538,,False
45755,WebOb,4.416845255994025,,False
518785,ruamel.ordereddict,4.390677769217011,https://bitbucket.org/ruamel/ordereddict,False
35416,d2to1,4.387459963787185,https://github.com/embray/d2to1,False
37783,DateTime,4.382133699720264,https://github.com/zopefoundation/DateTime,False
904784,async_timeout,4.369732413556201,https://github.com/aio-libs/async_timeout,False
847987,pendulum,4.343966365882807,https://github.com/sdispater/pendulum,False
151344,py4j,4.334068239643238,https://github.com/bartdag/py4j,False
878158,yarl,4.304508954325598,https://github.com/aio-libs/yarl,False
529496,nbformat,4.29760849600688,,False
18872,spidev,4.248583828890696,https://github.com/doceme/py-spidev,False
28876,tox,4.234589175470569,https://github.com/tox-dev/tox,False
903773,google-cloud-core,4.113149291767785,https://github.com/GoogleCloudPlatform/google-cloud-python,False
23611,cachetools,4.111094686981329,https://github.com/tkem/cachetools,False
565613,ipykernel,4.107140749474908,,False
14964,semver,4.103314366323949,https://github.com/k-bx/python-semver,False
136546,monotonic,4.039487351320498,https://github.com/atdt/monotonic,False
17571,backoff,4.008727142610587,https://github.com/litl/backoff,False
31262,colorlog,4.006146708911298,https://github.com/borntyping/python-colorlog,False
15597,astropy,3.986349906408577,,False
18562,sortedcontainers,3.96736401346484,,False
140354,netaddr,3.950359945363899,https://github.com/drkjam/netaddr,False
22521,blinker,3.945588030580452,,False
1037984,lark-parser,3.92349671938282,https://github.com/erezsh/lark,False
8759,pyusb,3.9128217651406887,https://github.com/walac/pyusb,False
682509,backports.ssl_match_hostname,3.890391281229092,https://bitbucket.org/brandon/backports.ssl_match_hostname,False
34839,urwid,3.888394283270463,,False
151534,pyaml,3.8874353939833375,https://github.com/mk-fg/pretty-yaml,False
630894,python-magic,3.8869703436273992,https://github.com/ahupp/python-magic,False
699362,msrestazure,3.7828823330741552,https://github.com/Azure/msrestazure-for-python,False
130340,markerlib,3.757514112427796,https://bitbucket.org/dholth/markerlib,False
678708,googleapis-common-protos,3.753231210689469,https://github.com/googleapis/googleapis,False
529493,nbconvert,3.743489297730308,https://github.com/jupyter/nbconvert,False
149114,plotly,3.7275014318106106,,False
24270,terminaltables,3.639927194282916,https://github.com/Robpol86/terminaltables,False
1228954,tokenize-rt,3.625800566465028,https://github.com/asottile/tokenize-rt,False
526864,django-model-utils,3.6211143406295374,https://github.com/jazzband/django-model-utils,False
816476,smbus2,3.578640748112229,https://github.com/kplindegaard/smbus2,False
511105,python-slugify,3.570050555391339,https://github.com/un33k/python-slugify,False
639353,Flask-SQLAlchemy,3.55384206874038,https://github.com/pallets/flask-sqlalchemy,False
384334,prometheus_client,3.5282833020169515,https://github.com/prometheus/client_python,False
35271,cubicweb,3.509305400942685,,False
385846,RPi.GPIO,3.4542412105991382,,False
80716,falcon,3.4379800223061467,,False
899059,foliant,3.4326484420802443,https://github.com/foliant-docs/docs,False
31439,configobj,3.43112854026258,https://github.com/DiffSK/configobj,False
146249,peewee,3.4302648167061545,https://github.com/coleifer/peewee,False
836942,grpcio-tools,3.398911268295089,,False
157057,pyflakes,3.397058290717228,https://github.com/PyCQA/pyflakes,False
495773,et_xmlfile,3.3965807584549044,https://bitbucket.org/openpyxl/et_xmlfile,False
775846,Adafruit-PureIO,3.378656144160777,https://github.com/adafruit/Adafruit_Python_PureIO,False
105833,isodate,3.375551819793628,https://github.com/gweis/isodate,False
1923350,Adafruit-PlatformDetect,3.300801212002989,https://github.com/adafruit/Adafruit_Python_PlatformDetect,False
524677,antlr4-python3-runtime,3.2998496076535955,,False
386488,slackclient,3.2970245323143894,https://github.com/slackapi/python-slackclient,False
145678,parse,3.2936620731498394,https://github.com/r1chardj0n3s/parse,False
35198,cssselect,3.2923663598332498,https://github.com/scrapy/cssselect,False
1291657,loguru,3.2920222206739704,https://github.com/Delgan/loguru,False
110228,kombu,3.2701087434503937,,False
51890,XlsxWriter,3.2557161383469064,https://github.com/jmcnamara/XlsxWriter,False
1424977,eth-utils,3.24932661628247,https://github.com/ethereum/eth_utils,False
26542,clint,3.2354967613110155,https://github.com/kennethreitz/clint,False
32090,twine,3.225351341606181,https://github.com/pypa/twine,False
76311,eventlet,3.211529167947885,,False
91167,Genshi,3.192806552073038,,False
20366,stevedore,3.190208560784077,,False
497141,aiofiles,3.167492562730331,https://github.com/Tinche/aiofiles,False
1303450,future-fstrings,3.1583245510909954,https://github.com/asottile/future-fstrings,False
781268,sysv_ipc,3.128685047407634,,False
13032,anyjson,3.091812465993245,https://bitbucket.org/runeh/anyjson,False
577019,dash,3.085784786623902,,False
34447,unicodecsv,3.06619610843738,https://github.com/jdunck/python-unicodecsv,False
161001,pylint,3.0408156170111,https://github.com/PyCQA/pylint,False
80702,Faker,3.0216750954489724,https://github.com/joke2k/faker,False
102079,html2text,3.0121419327325314,https://github.com/Alir3z4/html2text,False
157010,pyfiglet,2.9972867735250475,https://github.com/pwaller/pyfiglet,False
23605,CacheControl,2.9945309665107587,https://github.com/ionrock/cachecontrol,False
98603,gunicorn,2.983854245154589,https://github.com/benoitc/gunicorn,False
532885,kafka-python,2.980811307135081,https://github.com/dpkp/kafka-python,False
1386371,importlib_resources,2.968271117046545,,False
394609,twitter.common.lang,2.9453509969796867,https://github.com/twitter/commons,False
387342,django-cms,2.9138164535756004,,False
15431,args,2.91190898157433,https://github.com/kennethreitz/args,False
50020,WTForms,2.899229224535053,,False
20692,structlog,2.891197456221562,,False
149197,plumbum,2.8683198828075547,,False
545690,pytest-cov,2.8655523335528543,https://github.com/pytest-dev/pytest-cov,False
485235,entrypoints,2.8611111505489344,https://github.com/takluyver/entrypoints,False
14291,scandir,2.8525685902564337,https://github.com/benhoyt/scandir,False
93332,girder,2.84236788318376,,False
901600,google-cloud-storage,2.8395935677275697,https://github.com/GoogleCloudPlatform/google-cloud-python,False
86019,fs,2.831536333140412,https://github.com/PyFilesystem/pyfilesystem2,False
1191298,parso,2.8305246830262183,https://github.com/davidhalter/parso,False
8863,PyVISA,2.8293495174264534,https://github.com/pyvisa/pyvisa,False
34737,uritemplate,2.821121835886816,https://github.com/uri-templates/uritemplate-py,False
471840,python-json-logger,2.81529090537133,https://github.com/madzak/python-json-logger,False
1726257,sentry-sdk,2.813851234767594,https://github.com/getsentry/sentry-python,False
131686,mccabe,2.810301502223244,https://github.com/pycqa/mccabe,False
486670,Flask-RESTful,2.8011709249578414,https://github.com/flask-restful/flask-restful,False
498567,python-sql,2.760286541508389,,False
510808,python-telegram-bot,2.743747249169973,https://github.com/python-telegram-bot/python-telegram-bot,False
14781,SecretStorage,2.734393889752251,https://github.com/mitya57/secretstorage,False
138356,mutagen,2.7314860826358203,https://github.com/quodlibet/mutagen,False
22509,bleach,2.726642180785974,https://github.com/mozilla/bleach,False
1700,pyquery,2.7230746600311244,https://github.com/gawel/pyquery,False
22515,blessings,2.7216847544726885,https://github.com/erikrose/blessings,False
31252,colored,2.716288694184549,https://gitlab.com/dslackw/colored,False
150067,progressbar2,2.7151109676704674,https://github.com/WoLpH/python-progressbar,False
101617,hiredis,2.7049150227481955,https://github.com/redis/hiredis-py,False
12998,ansible,2.70119075112234,,False
669608,aenum,2.698144843854243,https://bitbucket.org/stoneleaf/aenum,False
15582,astor,2.689285589071773,https://github.com/berkerpeksag/astor,False
105889,itertoolz,2.6760306460341416,https://github.com/mrocklin/itertoolz,False
86181,functoolz,2.6760306460341416,https://github.com/mrocklin/functoolz,False
133635,mistune,2.670089286410477,https://github.com/lepture/mistune,False
387617,django-appconf,2.667054239939898,,False
15413,argh,2.659603014235667,https://github.com/neithere/argh,False
700780,pycodestyle,2.659568688153577,https://github.com/PyCQA/pep8,False
703469,pycryptodomex,2.654101454778985,,False
388255,oslo.utils,2.651110954618018,,False
14981,sendgrid,2.637409903336083,https://github.com/sendgrid/sendgrid-python,False
1643327,dagster,2.6131290147546675,https://github.com/dagster-io/dagster,False
